"","lagoslakeid","FullLakeArea_ha","FullLakePerimeter_km","FullLakeEdgeArea_ha","AvgFullLakeShapeIndex","FullLakeCoreArea_ha","AvgFullLakeCoreAreaIndex","nLakePatches","BuffArea_ha","EdgeLengthInBuff_km","EdgeAreaInBuff_ha","EdgeAreaInBuff_pct","BufferWidth_m"
"208","11366",4397.49,120.72,342.45,6.88964440291167,20275200,0.901109845464348,2,1472.1816892236,16.1778,48.5334,0.0329669906610479,2000
"209","140185",11.16,2.7,7.2,2.79607843137255,19800,0.355301621047037,2,1481.95503442152,1.2493,3.7479,0.00252902410191076,2000
"210","137030",56.16,16.8,40.59,16.4619637328616,17300,0.263230029385612,9,1447.57668260013,15.0543,45.1629,0.0311989689685237,2000
"211","45896",0,0,0,NA,0,NA,0,1456.85658268279,0,0,0,2000
"212","30156",4.41,2.82,4.41,3.35714285714286,0,0,1,1757.22712599031,2.5474,7.6422,0.00434901094284731,2000
"213","17512",67.77,10.44,28.35,6.91925647451962,98550,0.434634195575802,4,1416.54546875084,6.7116,20.1348,0.0142140160299659,2000
"214","1208",51.57,9.72,25.56,8.16925647451962,52020,0.364896244301044,5,1677.87269040656,6.2531,18.7593,0.0111804072545304,2000
"215","12408",314.46,22.2,64.08,5.32901596611275,834600,0.725985087098126,3,1895.87860175361,13.7515,41.2545,0.0217600958003541,2000
"216","27078",141.75,12.66,36.63,3.97602441150828,525600,0.64065882034632,2,1555.68980859491,5.3974,16.1922,0.010408373128461,2000
"217","9252",12.6,1.86,4.95,1.29166666666667,76500,0.607142857142857,1,1430.53144307768,1.5139,4.5417,0.00317483409538267,2000
"218","113150",166.14,18.06,52.02,5.5421052631579,380400,0.618461987338068,3,1456.57682072735,9.8743,29.6229,0.0203373413461348,2000
"219","42844",62.55,12.24,31.95,8.88980785296575,61200,0.419013295392451,5,1579.02542893245,9.9532,29.8596,0.0189101451141211,2000
"220","36389",126.18,30.6,72.9,22.1148173463963,53280,0.327838841084428,10,1509.89975511633,23.1981,69.5943,0.0460920003226558,2000
"221","23969",73.08,19.26,44.64,13.5290231507623,47400,0.34165787088727,6,1550.6936076099,15.57,46.71,0.0301220046118553,2000
"222","2638",0,0,0,NA,0,NA,0,2246.59682896613,0,0,0,2000
"223","34307",296.28,16.26,46.53,5.63392857142857,624375,0.521548531596669,4,1657.42016269974,7.6108,22.8324,0.0137758671662403,2000
"224","29082",41.58,5.76,15.12,2.23255813953488,264600,0.636363636363636,1,1616.19367070605,4.8785,14.6355,0.0090555360197682,2000
"225","45897",14.58,3.3,8.46,2.11538461538462,61200,0.419753086419753,1,1435.76911667031,0.3644,1.0932,0.000761403757266516,2000
"226","96692",19.26,3.54,9.18,2.855,50400,0.47151448879169,2,1434.70181317199,1.566,4.698,0.00327454803281607,2000
"227","130897",38.88,6.78,18.54,3.89285714285714,101700,0.357329354718389,2,1499.62970556009,2.0438,6.1314,0.00408860932620029,2000
"228","9251",12.06,3.6,8.64,3.45833333333333,17100,0.303085299455536,2,1482.13868498428,3.1612,9.4836,0.00639859150569341,2000
"229","127777",155.34,28.8,73.71,19.6540035338566,81630,0.304829667939175,10,1443.25164085412,19.0736,57.2208,0.0396471400968834,2000
"230","25006",41.67,10.68,26.19,9.2905744965863,30960,0.329737324705163,5,1479.51742922802,8.1408,24.4224,0.0165070039173131,2000
"231","140184",67.77,21.72,50.4,19.7336993888464,19300,0.221410843414908,9,1424.74974823643,15.9954,47.9862,0.03368044111564,2000
"232","38520",34.47,5.46,15.48,2.275,189900,0.550913838120104,1,1492.0001914958,4.4892,13.4676,0.00902654039641784,2000
"233","2391",76.41,14.64,39.15,11.2504250135829,53228.5714285714,0.408348317134714,7,2615.04682691917,9.6842,29.0526,0.0111097819361909,2000
"234","61403",0,0,0,NA,0,NA,0,1450.25388977202,0,0,0,2000
"235","28036",0,0,0,NA,0,NA,0,1571.60361027377,0,0,0,2000
"236","53231",5.76,1.2,3.06,1.25,27000,0.46875,1,1490.27873111595,0.9954,2.9862,0.00200378622981748,2000
"237","59408",117.09,19.62,50.85,11.2837743651697,110400,0.477869186733143,6,1410.59830319555,14.8493,44.5479,0.031580854662225,2000
"238","28037",99.9,15.42,41.94,7.66117216117216,144900,0.544600217775605,4,1497.60930519123,6.676,20.028,0.0133733143421158,2000
"239","141164",5.4,1.26,3.24,1.3125,21600,0.4,1,1431.49480737588,1.0558,3.1674,0.00221265210581256,2000
"240","98787",340.74,22.74,65.88,4.27952127659574,1374300,0.810870256102051,2,2322.3579404778,6.2005,18.6015,0.00800974719520324,2000
"241","58332",0,0,0,NA,0,NA,0,1652.33460201239,0,0,0,2000
"242","10331",135.99,13.98,38.25,6.2206795761783,244350,0.619970837985544,4,1898.57220299433,9.6853,29.0559,0.0153040795362824,2000
"243","37480",0,0,0,NA,0,NA,0,1849.69189676127,0,0,0,2000
"244","47956",421.65,53.28,150.75,18.7663457946291,270900,0.562332470373138,10,1596.07560952826,17.2792,51.8376,0.0324781606150357,2000
"245","91573",1038.51,107.82,298.89,32.4068580023785,435070.588235294,0.4841570409096,17,1892.82506508118,40.6196,121.8588,0.0643793249825619,2000
"246","95681",116.73,15.36,42.93,6.92118758434547,184500,0.614971435404685,4,1630.6563127506,8.5226,25.5678,0.0156794536040965,2000
"247","99772",0,0,0,NA,0,NA,0,1497.89779837398,0,0,0,2000
"248","68656",4.41,1.32,3.24,1.57142857142857,11700,0.26530612244898,1,1443.89420232789,1.0787,3.2361,0.00224123069043608,2000
"249","123615",110.97,12.12,31.68,3.95665634674923,396450,0.618056809291689,2,1584.8570374478,5.8678,17.6034,0.0111072478993739,2000
"250","18582",0,0,0,NA,0,NA,0,1409.82660871979,0,0,0,2000
"251","130896",56.25,15.06,36.54,13.3086815771312,28157.1428571429,0.320951308491861,7,1691.78211891035,8.92,26.76,0.0158176396953738,2000
"252","72713",0,0,0,NA,0,NA,0,1431.14326705727,0,0,0,2000
"253","69670",0,0,0,NA,0,NA,0,1435.48288166161,0,0,0,2000
"254","3575",3435.03,75.84,214.29,4.51368286445013,16103700,0.711479081186892,2,5924.57926905593,3.9475,11.8425,0.00199887611629291,2000
"255","128807",10.26,2.82,6.84,3.0125,17100,0.338888888888888,2,1500.05782482459,2.4097,7.2291,0.00481921421985539,2000
"256","46915",23.76,2.7,7.65,1.36363636363636,161100,0.678030303030303,1,2292.37329655123,2.3649,7.0947,0.00309491478140739,2000
"257","27079",190.53,11.46,33.57,2.05376344086022,1569600,0.823807274444969,1,1580.03158138203,1.1892,3.5676,0.00225792955155964,2000
"258","104891",5.31,1.56,3.87,1.625,14400,0.271186440677966,1,1657.05809380295,1.2208,3.6624,0.00221018201697129,2000
"259","3735",24.84,4.26,10.26,2.08823529411765,145800,0.58695652173913,1,1860.85322272693,3.75,11.25,0.00604561384132921,2000
"260","58333",33.39,2.94,8.37,1.25641025641026,250200,0.749326145552561,1,1402.40411832038,1.159,3.477,0.00247931388290867,2000
"261","109016",364.86,31.92,90.9,8.50261352519108,684900,0.672255637339846,4,3599.68996660184,17.8717,53.6151,0.0148943660419215,2000
"262","90579",140.04,15.84,42.03,7.27672634271099,245025,0.485556409047557,4,1453.40790519989,4.8274,14.4822,0.00996430523611899,2000
"263","449",0,0,0,NA,0,NA,0,2691.58371786084,0,0,0,2000
"264","130895",0,0,0,NA,0,NA,0,1590.87159470715,0,0,0,2000
"265","93673",5292.72,75.54,219.78,2.59053497942387,50729400,0.958475037409876,1,1596.4197951989,7.6969,23.0907,0.0144640526692562,2000
"266","69671",792.09,67.26,187.56,8.63595021072234,2015100,0.609574220411475,3,1540.08372344788,36.4551,109.3653,0.0710125679110205,2000
"267","13407",1330.56,114.12,317.52,19.4374536695566,1266300,0.658788802540603,8,1618.60035466571,31.3184,93.9552,0.05804718856583,2000
"268","29083",12.6,3.6,9.09,3.46666666666667,17550,0.283333333333333,2,1442.43699074427,2.8131,8.4393,0.00585072350068163,2000
"269","795",1130.49,73.44,201.06,10.3392857142857,4647150,0.41317916299912,2,2250.82004789623,6.2936,18.8808,0.00838840937890493,2000
"270","112127",59.58,12.3,32.85,6.60634920634921,89100,0.381070249882131,3,1459.55559049888,6.2355,18.7065,0.0128165724702586,2000
"271","139143",4.86,1.14,2.88,1.26666666666667,19800,0.407407407407407,1,1517.24782959052,0.8815,2.6445,0.00174295849921479,2000
"272","63535",3.69,1.5,3.24,1.92307692307692,4500,0.121951219512195,1,1647.9982635682,1.398,4.194,0.00254490559408677,2000
"273","74834",52.47,4.38,12.51,1.48979591836735,399600,0.761578044596912,1,1485.40873771105,3.6087,10.8261,0.00728829696847115,2000
"274","29084",348.66,29.46,84.06,7.43709677419355,882000,0.682181609486094,3,1487.43430471878,19.9844,59.9532,0.0403064523991431,2000
"275","92622",0,0,0,NA,0,NA,0,1539.99368665795,0,0,0,2000
"276","132970",41.22,7.98,20.61,5.95564102564102,51525,0.486690998732325,4,1700.37919852082,6.4171,19.2513,0.0113217687070901,2000
"277","1232",18.63,4.38,10.17,3.74509803921568,42300,0.40324074074074,2,2232.44301247933,2.5831,7.7493,0.00347121962651745,2000
"278","31230",47.88,7.98,20.25,5.9001443001443,69075,0.468256895114734,4,1437.11595990722,6.5972,19.7916,0.0137717488025654,2000
"279","31231",4.41,1.32,3.24,1.57142857142857,11700,0.26530612244898,1,1432.31936143838,1.0787,3.2361,0.00225934249520316,2000
"280","82195",646.56,57.36,166.5,10.808639964397,1200150,0.661999421372346,4,1496.79514809006,38.2143,114.6429,0.0765922445341212,2000
"281","83258",15.66,2.76,7.83,1.7037037037037,78300,0.5,1,1449.84863296287,2.1838,6.5514,0.00451867860620163,2000
"282","10332",488.52,26.16,71.55,2.94594594594595,4169700,0.853537214443626,1,2192.64153452207,5.1399,15.4197,0.00703247647060606,2000
"283","10333",56.61,11.76,32.49,7.72130810366105,60300,0.382089511568336,4,1580.52997386808,4.3774,13.1322,0.0083087320184515,2000
"284","123616",35.55,5.58,15.66,3.20053475935829,99450,0.548233092247177,2,1459.18514928771,4.5009,13.5027,0.00925358924231875,2000
"285","9249",0,0,0,NA,0,NA,0,2403.81746337712,0,0,0,2000
"286","96695",88.65,13.62,36.54,8.08288904078377,130275,0.372831773489668,4,1457.55513753098,10.8468,32.5404,0.022325330385183,2000
"287","30157",5.31,1.56,3.87,1.625,14400,0.271186440677966,1,1672.59996343108,0.7764,2.3292,0.00139256250802613,2000
"288","124670",845.19,71.88,202.95,26.9659642404854,401400,0.556001799363416,16,3552.78372790554,36.9768,110.9304,0.0312235161202442,2000
"289","52168",1031.22,89.64,250.02,19.5091250976844,781200,0.546083638644964,10,1712.25632204004,13.8812,41.6436,0.0243208913665358,2000
"290","45902",438.48,45.96,128.34,18.4151809113013,310140,0.487910928917694,10,1591.79342112672,17.1716,51.5148,0.0323627421223644,2000
"291","46917",1624.23,135.06,374.94,23.014469688964,1388100,0.645789364751628,9,1915.43849909165,52.2645,156.7935,0.0818577574139579,2000
"292","89564",22.05,6.9,16.38,6.08333333333334,18900,0.279271752837327,3,1461.25475438761,5.0428,15.1284,0.0103530202071712,2000
"293","17517",0,0,0,NA,0,NA,0,1422.81648361603,0,0,0,2000
"294","130893",0,0,0,NA,0,NA,0,1482.1170810907,0,0,0,2000
"295","55237",10.8,2.52,6.48,2.62745098039215,21600,0.394285714285714,2,1398.83876126516,2.1381,6.4143,0.00458544628417265,2000
"296","75895",0,0,0,NA,0,NA,0,1460.93815260494,0,0,0,2000
"297","96696",651.78,22.44,63.27,3.25735129068463,2942550,0.856803585987516,2,2455.84935828792,11.9068,35.7204,0.0145450289446509,2000
"298","73774",11.97,2.4,6.39,1.66666666666667,55800,0.466165413533835,1,1427.90184949242,2.0175,6.0525,0.00423873671859975,2000
"299","1583",7.65,2.1,5.04,1.84210526315789,26100,0.341176470588235,1,1837.70239850783,1.9032,5.7096,0.00310692308212476,2000
"300","67666",0,0,0,NA,0,NA,0,1482.77331567695,0,0,0,2000
"301","125748",39.24,13.86,30.15,9.09330479072857,30300,0.223170389099593,3,1595.169974436,8.5891,25.7673,0.0161533256097743,2000
"302","87455",87.75,17.52,46.89,13.08799608085,51075,0.428862959406263,8,1578.36353415657,11.768,35.304,0.0223674706339851,2000
"303","137029",0,0,0,NA,0,NA,0,1982.88168414837,0,0,0,2000
"304","135065",160.83,23.34,62.91,13.0379401050546,122400,0.504695805716992,8,1862.6286621201,15.5207,46.5621,0.0249980583607049,2000
"305","70694",1123.83,105.78,295.38,25.7907482732704,690375,0.509973747008287,12,1456.90900718868,29.5631,88.6893,0.0608749754187731,2000
"306","16464",134.28,8.16,23.94,1.74358974358974,1103400,0.82171581769437,1,1704.6962379019,2.0019,6.0057,0.00352303235407598,2000
"307","44899",194.58,19.14,54.36,7.2001365001365,350550,0.602029136649006,4,1536.68598105279,9.5175,28.5525,0.0185805690635888,2000
"308","140182",940.14,84.78,236.97,16.1248751746473,1004528.57142857,0.598082731429656,7,1667.68676818947,17.0096,51.0288,0.0305985518224142,2000
"309","67667",484.83,38.52,110.43,10.3064805194805,748800,0.630300754617571,5,1666.5808868194,15.3828,46.1484,0.0276904651703238,2000
"310","82197",903.24,90.18,251.1,20.3442238551083,724600,0.499763230225678,9,1622.4050596567,32.0032,96.0096,0.0591773302410161,2000
"311","1414",11.52,2.34,6.3,1.69565217391304,52200,0.453125,1,3127.52736550642,0.4525,1.3575,0.000434048959881823,2000
"312","97778",95.04,15.96,40.86,6.856463191878,180600,0.449948680892801,3,1435.11344641001,7.1388,21.4164,0.0149231407827541,2000
"313","138152",0,0,0,NA,0,NA,0,2440.73431688853,0,0,0,2000
"314","64577",389.34,33.36,94.05,6.88461538461538,984300,0.504409577727284,3,2784.83526239634,7.0477,21.1431,0.00759222647224255,2000
"315","66637",5.94,1.8,4.41,1.76470588235294,15300,0.257575757575758,1,1630.86499318216,1.4965,4.4895,0.00275283363047731,2000
"316","20708",40.41,10.68,25.47,7.3,49800,0.330990528287403,3,1505.80151975738,8.9517,26.8551,0.0178344221649657,2000
"317","122566",0,0,0,NA,0,NA,0,1553.37623357208,0,0,0,2000
"318","3355",333.72,28.38,81.18,7.56893897625309,631350,0.711557403227959,4,1791.04808917973,16.0117,48.0351,0.0268195478894144,2000
"319","77987",26.46,7.32,18.27,7.03007518796993,20475,0.283414502164502,4,1557.1596796608,4.5647,13.6941,0.0087942811381958,2000
"320","70695",274.86,33.66,97.11,7.90854472630174,592500,0.475317012410487,3,1452.18085695064,11.5903,34.7709,0.0239439184407192,2000
"321","74837",1566.45,131.88,366.3,23.3952880973412,1333500,0.592622188694719,9,1989.04924343682,67.1472,201.4416,0.101275320691375,2000
"322","103858",221.94,15,42.3,6.04831038798498,449100,0.557861801423884,4,3703.76010694939,8.5533,25.6599,0.00692806749331691,2000
"323","35342",6.48,1.44,3.69,1.41176470588235,27900,0.430555555555556,1,1463.50111157818,1.1092,3.3276,0.00227372563893147,2000
"324","55238",0,0,0,NA,0,NA,0,1442.09177724493,0,0,0,2000
"325","77988",36.99,7.68,20.16,6.23216374269006,42075,0.442909076650759,4,1520.51435669703,4.6752,14.0256,0.00922424700445932,2000
"326","116248",0,0,0,NA,0,NA,0,1404.22379782038,0,0,0,2000
"327","21789",21.24,4.68,12.51,3.42361111111111,43650,0.403318502039303,2,1416.0071134534,3.4216,10.2648,0.00724911612552986,2000
"328","93679",0,0,0,NA,0,NA,0,1655.94157312199,0,0,0,2000
"329","31233",54.54,16.74,39.96,16.7286303995282,16200,0.253959239292904,9,1472.35690541288,13.7282,41.1846,0.0279718863331245,2000
"330","130892",41.67,15.6,33.48,13.6592159277504,16380,0.130309163381121,5,1431.74852212575,12.0525,36.1575,0.025254085784783,2000
"331","68661",61.56,13.44,35.28,8.42297357814599,65700,0.404016624995941,4,1452.69231095963,8.2194,24.6582,0.0169741381667472,2000
"332","81151",0,0,0,NA,0,NA,0,1420.92288070718,0,0,0,2000
"333","122567",146.25,18.9,51.93,7.73468090516145,235800,0.570785368673136,4,1491.9934431378,14.9986,44.9958,0.0301581754309656,2000
"334","66638",111.24,18.96,52.65,11.9061978681793,83700,0.472551278555985,7,1446.20738105512,15.2918,45.8754,0.031721176783464,2000
"335","14456",62.82,19.86,45.9,18.7336993888464,18800,0.23292592628575,9,1633.86002661418,17.5072,52.5216,0.0321457157556143,2000
"336","3156",165.15,13.92,39.96,5.87801087692009,312975,0.572481213764278,4,1782.98718828825,10.8616,32.5848,0.0182753977224496,2000
"337","126743",18.81,5.28,13.05,5.1438596491228,19200,0.288547008547008,3,1479.19835848497,4.4941,13.4823,0.0091145990817681,2000
"338","11370",0,0,0,NA,0,NA,0,2031.50698656031,0,0,0,2000
"339","26035",12.06,3.12,8.37,2.16666666666667,36900,0.305970149253731,1,1480.57846859221,2.7617,8.2851,0.00559585336120536,2000
"340","114116",10.71,1.98,5.4,1.5,53100,0.495798319327731,1,1404.2807681674,1.6288,4.8864,0.00347964603002917,2000
"341","116249",52.29,12.06,30.78,9.02786843769765,43020,0.38442530326092,5,1578.14019318134,9.9033,29.7099,0.0188258940038201,2000
"342","115252",58.95,9.24,23.13,6.43034190376989,89550,0.50209875055695,4,1514.21153154539,7.4645,22.3935,0.0147888848641546,2000
"343","62439",4.68,1.8,3.78,2,9000,0.192307692307692,1,1428.97604544049,1.5284,4.5852,0.00320873118526392,2000
"344","27082",29.88,3.54,9.99,1.59459459459459,198900,0.66566265060241,1,1687.75674951762,2.7624,8.2872,0.00491018625899057,2000
"345","100778",32.94,6,15.3,4.97951680672269,58800,0.373142953612799,3,1411.5197684493,3.2276,9.6828,0.006859840164079,2000
"346","88507",1618.92,134.94,375.21,23.1666246512864,1381900,0.637105553415372,9,1585.75283443369,56.9548,170.8644,0.10774970492865,2000
"347","29088",25.29,3.36,8.82,1.64705882352941,164700,0.651245551601424,1,1495.2066492513,0.8902,2.6706,0.00178610762688707,2000
"348","43861",67.86,21.18,49.14,19.1336993888464,20800,0.252236218055796,9,1524.39643533436,18.8785,56.6355,0.0371527371012107,2000
"349","19643",282.33,28.62,79.29,12.6200876612507,290057.142857143,0.501927772499523,7,1400.56667149718,16.5729,49.7187,0.0354989883822178,2000
"350","69672",0,0,0,NA,0,NA,0,1516.32626776079,0,0,0,2000
"351","103860",219.15,23.46,64.89,8.93723652234291,308520,0.632593082817501,5,1412.91335963232,10.4579,31.3737,0.0222049708753298,2000
"352","830",19.53,6.78,15.03,6.28571428571429,15000,0.251815776815777,3,2449.05847609653,4.6717,14.0151,0.00572264816736356,2000
"353","39610",398.61,51,144.54,18.4949172232005,254070,0.526879253998869,10,1682.58782137138,15.3215,45.9645,0.0273177420020413,2000
"354","54264",391.77,36.66,102.96,15.1731449836713,320900,0.558711739941374,9,1478.03529836346,13.5803,40.7409,0.0275642266765279,2000
"355","88508",642.96,58.26,168.57,12.3356240913811,948780,0.558712359051863,5,1599.15341163563,27.7749,83.3247,0.0521055074477031,2000
"356","2741",336.24,46.44,130.23,20.7898696406335,187281.818181818,0.429816368915614,11,1888.39068634858,27.1305,81.3915,0.0431009857167745,2000
"357","22885",362.88,53.34,148.23,24.3265853611671,178875,0.405574430108868,12,1509.39051040216,23.9014,71.7042,0.0475054000312318,2000
"358","102785",28.08,6.24,14.76,2.88888888888889,133200,0.474358974358974,1,1653.83833958096,2.6605,7.9815,0.00482604605842088,2000
"359","41780",63,11.58,27.72,6.9926984779926,117600,0.394477207147609,3,1391.20718783946,9.4101,28.2303,0.0202919451874322,2000
"360","97783",832.23,21.6,58.68,1.86528497409326,7735500,0.929490645614794,1,1533.32525922441,9.2982,27.8946,0.0181922262300105,2000
"361","112129",9.36,2.58,6.3,2.85714285714286,15300,0.326836581709146,2,1419.83750194917,2.1471,6.4413,0.00453664591275926,2000
"362","80134",82.89,23.28,53.46,17.1277244494636,42042.8571428571,0.281515253591651,7,1412.41528615178,17.9344,53.8032,0.0380930456697268,2000
"363","97784",5.22,1.68,3.51,1.75,17100,0.327586206896552,1,1546.75313327578,0.3987,1.1961,0.000773297285952057,2000
"364","43862",15.57,5.52,13.14,5.86190476190476,8100,0.150865849126718,3,1441.54871898113,4.9523,14.8569,0.0103062073479561,2000
"365","22886",145.98,12.72,35.46,3.74125,552600,0.744072900260773,2,1397.68687646566,9.3552,28.0656,0.0200800339994388,2000
"366","26036",4.5,1.38,3.51,1.53333333333333,9900,0.22,1,3045.24926458309,0.5892,1.7676,0.000580445095433589,2000
"367","77989",32.22,8.52,21.42,7.26610003269042,27000,0.316807359307359,4,1489.72374695422,6.4996,19.4988,0.0130888696913544,2000
"368","95687",369.27,45.3,129.42,13.9318010995581,342642.857142857,0.552613131931596,7,1701.81667675005,36.0464,108.1392,0.0635433895303651,2000
"369","41781",9.09,3,7.02,3.30357142857143,10350,0.230263157894737,2,1452.41877131554,2.0687,6.2061,0.00427294119476215,2000
"370","26037",0,0,0,NA,0,NA,0,1509.8965376498,0,0,0,2000
"371","51099",117.99,26.28,64.89,19.8507441198517,53100,0.35601269961277,10,2082.55154995726,18.189,54.567,0.0262019924554183,2000
"372","96698",0,0,0,NA,0,NA,0,1649.53186909523,0,0,0,2000
"373","72714",5.4,1.44,3.87,1.5,15300,0.283333333333333,1,1928.75067393501,1.0891,3.2673,0.00169399811191464,2000
"374","64580",57.15,8.1,22.86,4.53531847521617,114300,0.555089059296633,3,1495.23848176287,6.2594,18.7782,0.0125586655433457,2000
"375","1743",469.44,59.76,166.86,25.2186521340014,232753.846153846,0.466739122104885,13,2398.54077104858,26.5651,79.6953,0.0332265771597284,2000
"376","104893",71.91,13.92,36.54,10.2289382877484,58950,0.430311683992878,6,1580.14244222025,11.0317,33.0951,0.0209443776179433,2000
"377","13411",173.52,19.86,52.92,8.2848891923715,301500,0.509777087140351,4,1460.5163502118,5.9695,17.9085,0.0122617593410734,2000
"378","126742",10.35,3.66,8.73,3.92083333333333,8100,0.158333333333333,2,1593.52008293729,3.4428,10.3284,0.00648149973796497,2000
"379","66639",44.64,11.22,27.9,9.40711584996976,33480,0.335959325700683,5,1412.11815397633,7.655,22.965,0.0162628034597061,2000
"380","136055",0,0,0,NA,0,NA,0,1406.68644270062,0,0,0,2000
