"","LAGOSLAKEI","OBJECTID","A_1","A_2","A_3","IWS_area_ha.x","GAP12_IWS_ha","GAP123_IWS_ha","GAP12_IWS_pct","GAP123_IWS_pct","IWS_area_ha.y","IWS_area_ha"
"2144",102801,17187,0,0,3991500,449.0250218,0,399.15,0,0.888925963190054,449.0250218,449.0250218
"2145",102825,17191,0,457200,0,330.9166431,45.72,45.72,0.138161681962257,0.138161681962257,330.9166431,330.9166431
"2146",102854,17192,0,9900,0,48.29239016,0.99,0.99,0.0205001242787938,0.0205001242787938,48.29239016,48.29239016
"2147",102855,17193,0,2717100,3129300,584.6579215,271.71,584.64,0.464733291054879,0.999969347032955,584.6579215,584.6579215
"2148",102865,17194,0,127800,0,161.5796729,12.78,12.78,0.0790941073875636,0.0790941073875636,161.5796729,161.5796729
"2149",102868,17195,0,0,909000,183.1775935,0,90.9,0,0.496239732508551,183.1775935,183.1775935
"2150",102876,17196,0,0,2839500,682.8224399,0,283.95,0,0.415847493297943,682.8224399,682.8224399
"2151",102880,17197,0,667800,0,66.91263599,66.78,66.78,0.998017773653099,0.998017773653099,66.91263599,66.91263599
"2152",102886,17198,0,0,85500,8.660605695,0,8.55,0,0.987228873026299,8.660605695,8.660605695
"2153",102889,17199,0,900,0,210.4664057,0.09,0.09,0.00042762168955499,0.00042762168955499,210.4664057,210.4664057
"2154",102891,17200,0,0,1154700,299.8774672,0,115.47,0,0.385057273819738,299.8774672,299.8774672
"2155",102895,17201,23400,837900,462600,3845.479863,86.13,132.39,0.0223977248792058,0.0344274329125514,3845.479863,3845.479863
"2156",103852,17320,364500,0,0,36.41313666,36.45,36.45,1,1,36.41313666,36.41313666
"2157",103855,17321,0,0,280800,86.15898796,0,28.08,0,0.325909120625191,86.15898796,86.15898796
"2158",103858,17322,0,2700,0,7450.666177,0.27,0.27,3.62383703129101e-05,3.62383703129101e-05,7450.666177,7450.666177
"2159",103863,17323,0,900,920700,92.26295033,0.09,92.16,0.000975472816315693,0.99888416390727,92.26295033,92.26295033
"2160",103866,17324,0,36000,0,195.3042015,3.6,3.6,0.0184327831779902,0.0184327831779902,195.3042015,195.3042015
"2161",103870,17325,0,554400,0,55.87910757,55.44,55.44,0.99214182922571,0.99214182922571,55.87910757,55.87910757
"2162",103871,17326,0,1512000,0,164.7169556,151.2,151.2,0.917938286615589,0.917938286615589,164.7169556,164.7169556
"2163",103876,17327,0,0,1683900,275.8679648,0,168.39,0,0.610400704271988,275.8679648,275.8679648
"2164",103885,17328,0,0,43200,133.1506215,0,4.32,0,0.0324444599006246,133.1506215,133.1506215
"2165",103896,17330,0,7728300,0,859.962176,772.83,772.83,0.898679060042752,0.898679060042752,859.962176,859.962176
"2166",103902,17331,0,0,392400,75.73037974,0,39.24,0,0.51815401077771,75.73037974,75.73037974
"2167",103955,17332,0,234900,0,48.60191368,23.49,23.49,0.48331430228572,0.48331430228572,48.60191368,48.60191368
"2168",103958,17333,0,5812200,0,16103.52728,581.22,581.22,0.0360927137200466,0.0360927137200466,16103.52728,16103.52728
"2169",103965,17334,0,1502100,0,168.859612,150.21,150.21,0.889555520238907,0.889555520238907,168.859612,168.859612
"2170",103967,17335,0,1560600,0,156.700991,156.06,156.06,0.995909464286668,0.995909464286668,156.700991,156.700991
"2171",104005,17337,0,684000,0,125.7340083,68.4,68.4,0.544005563210856,0.544005563210856,125.7340083,125.7340083
"2172",104891,17460,0,2565000,0,259.5323654,256.5,256.5,0.98831604144891,0.98831604144891,259.5323654,259.5323654
"2173",104893,17461,0,31500,0,25.89967561,3.15,3.15,0.121623144916293,0.121623144916293,25.89967561,25.89967561
"2174",104897,17462,0,2747700,0,283.8489944,274.77,274.77,0.968014702961371,0.968014702961371,283.8489944,283.8489944
"2175",104899,17463,0,657900,0,66.31321989,65.79,65.79,0.992109870537611,0.992109870537611,66.31321989,66.31321989
"2176",104900,17464,0,27900,0,195.5515519,2.79,2.79,0.0142673375531519,0.0142673375531519,195.5515519,195.5515519
"2177",104903,17465,0,0,813600,140.8866821,0,81.36,0,0.577485386037067,140.8866821,140.8866821
"2178",104919,17467,0,1402200,0,139.9625684,140.22,140.22,1,1,139.9625684,139.9625684
"2179",104929,17468,0,12389400,0,1808.153311,1238.94,1238.94,0.68519632293503,0.68519632293503,1808.153311,1808.153311
"2180",104950,17469,52200,0,0,95.68838299,5.22,5.22,0.0545520766146244,0.0545520766146244,95.68838299,95.68838299
"2181",104960,17470,0,0,177300,3311.178914,0,17.73,0,0.00535458833862337,3311.178914,3311.178914
"2182",104965,17471,0,707400,0,70.69216487,70.74,70.74,1,1,70.69216487,70.69216487
"2183",104967,17472,0,17852400,0,1813.469886,1785.24,1785.24,0.984433220414668,0.984433220414668,1813.469886,1813.469886
"2184",104968,17473,0,0,307800,30.80019969,0,30.78,0,0.999344170161125,30.80019969,30.80019969
"2185",104969,17474,0,0,2700,802.533373,0,0.27,0,0.000336434607062752,802.533373,802.533373
"2186",104980,17475,0,0,1292400,244.1409365,0,129.24,0,0.529366364579338,244.1409365,244.1409365
"2187",104984,17476,0,0,27000,11.93009392,0,2.7,0,0.226318419461362,11.93009392,11.93009392
"2188",104988,17477,0,546300,0,207.1676296,54.63,54.63,0.263699498350586,0.263699498350586,207.1676296,207.1676296
"2189",105001,17478,0,525600,6705000,1613.53546,52.56,723.06,0.03257443130503,0.448121542987348,1613.53546,1613.53546
"2190",105969,17606,0,73800,838800,119.7647699,7.38,91.26,0.0616207922092789,0.761993698783034,119.7647699,119.7647699
"2191",105970,17607,0,0,76500,9826.767019,0,7.65,0,0.000778485944075886,9826.767019,9826.767019
"2192",105980,17609,0,5491800,0,736.4346232,549.18,549.18,0.745728110410765,0.745728110410765,736.4346232,736.4346232
"2193",105981,17610,0,0,206100,424.8461379,0,20.61,0,0.0485116802564677,424.8461379,424.8461379
"2194",105984,17611,0,0,207900,2406.307201,0,20.79,0,0.00863979461614885,2406.307201,2406.307201
"2195",105995,17613,0,0,9900,108.1238796,0,0.99,0,0.00915616424107668,108.1238796,108.1238796
"2196",106011,17614,0,0,415800,42.0119568,0,41.58,0,0.989718241355518,42.0119568,42.0119568
"2197",106012,17615,11700,860400,0,87.25603206,87.21,87.21,0.99947244839224,0.99947244839224,87.25603206,87.25603206
"2198",106024,17616,0,2926800,0,1021.850613,292.68,292.68,0.286421514335384,0.286421514335384,1021.850613,1021.850613
"2199",106026,17617,0,241200,0,67.07130323,24.12,24.12,0.359617285462428,0.359617285462428,67.07130323,67.07130323
"2200",106036,17618,0,7430400,0,1236.652027,743.04,743.04,0.600848083193252,0.600848083193252,1236.652027,1236.652027
"2201",106038,17619,0,0,1779300,292.9476381,0,177.93,0,0.60737816885645,292.9476381,292.9476381
"2202",106041,17620,0,20984400,0,2818.403706,2098.44,2098.44,0.744549120316832,0.744549120316832,2818.403706,2818.403706
"2203",106056,17621,0,0,5214600,522.1301597,0,521.46,0,0.998716489198048,522.1301597,522.1301597
"2204",106059,17622,0,3600,0,58.74974988,0.36,0.36,0.00612768566224235,0.00612768566224235,58.74974988,58.74974988
"2205",106062,17623,0,0,1457100,504.1587045,0,145.71,0,0.289016134600925,504.1587045,504.1587045
"2206",106063,17624,0,665100,0,458.3415487,66.51,66.51,0.145110126255504,0.145110126255504,458.3415487,458.3415487
"2207",106064,17625,0,5400,0,700.069138,0.54,0.54,0.000771352386055333,0.000771352386055333,700.069138,700.069138
"2208",106070,17626,0,6300,1782900,419.6234675,0.63,178.92,0.00150134596559474,0.426382254228906,419.6234675,419.6234675
"2209",106072,17627,0,0,162900,701.8302141,0,16.29,0,0.0232107419611304,701.8302141,701.8302141
"2210",106955,17741,0,2704500,0,286.2927993,270.45,270.45,0.944662250190237,0.944662250190237,286.2927993,286.2927993
"2211",106958,17742,0,0,279900,28.23657624,0,27.99,0,0.99126748803027,28.23657624,28.23657624
"2212",106964,17743,0,0,1489500,254.0894461,0,148.95,0,0.5862108886702,254.0894461,254.0894461
"2213",106965,17744,0,0,805500,141.2006931,0,80.55,0,0.570464621890726,141.2006931,141.2006931
"2214",106969,17745,0,189900,0,48.74051877,18.99,18.99,0.389614236352536,0.389614236352536,48.74051877,48.74051877
"2215",106982,17747,0,58500,0,59.52349248,5.85,5.85,0.0982805234750903,0.0982805234750903,59.52349248,59.52349248
"2216",106983,17748,0,0,218700,1071.495186,0,21.87,0,0.0204107309913756,1071.495186,1071.495186
"2217",106990,17750,0,0,837000,97.27995042,0,83.7,0,0.860403399041946,97.27995042,97.27995042
"2218",106991,17751,0,0,162000,710.2597886,0,16.2,0,0.0228085557707441,710.2597886,710.2597886
"2219",106998,17752,259200,0,0,26.17121329,25.92,25.92,0.990401159960895,0.990401159960895,26.17121329,26.17121329
"2220",107060,17755,0,2592000,0,259.1194946,259.2,259.2,1,1,259.1194946,259.1194946
"2221",107061,17756,0,0,1800,956.9050549,0,0.18,0,0.000188106436556353,956.9050549,956.9050549
"2222",107063,17757,0,110700,0,10.84606588,11.07,11.07,1,1,10.84606588,10.84606588
"2223",107064,17758,0,562500,0,71.397905,56.25,56.25,0.787838242592692,0.787838242592692,71.397905,71.397905
"2224",107069,17759,0,0,9900,72.73218505,0,0.99,0,0.013611580613444,72.73218505,72.73218505
"2225",107070,17760,0,6467400,0,841.4598728,646.74,646.74,0.768592800329195,0.768592800329195,841.4598728,841.4598728
"2226",107072,17761,0,1292400,2211300,406.8527042,129.24,350.37,0.317657959909905,0.861171614156866,406.8527042,406.8527042
"2227",107073,17762,0,0,5580900,557.9480548,0,558.09,0,1,557.9480548,557.9480548
"2228",107075,17763,0,1917000,4802400,984.9869401,191.7,671.94,0.194621869788992,0.682181633729866,984.9869401,984.9869401
"2229",107089,17764,0,117000,0,929.5014492,11.7,11.7,0.0125873929621841,0.0125873929621841,929.5014492,929.5014492
"2230",107090,17765,0,0,54000,5.26350148,0,5.4,0,1,5.26350148,5.26350148
"2231",107137,17766,239400,0,0,24.03437535,23.94,23.94,0.996073317961226,0.996073317961226,24.03437535,24.03437535
"2232",107953,17870,0,43200,0,18.65163593,4.32,4.32,0.231615072061939,0.231615072061939,18.65163593,18.65163593
"2233",107959,17871,0,1984500,0,212.7069652,198.45,198.45,0.932973679603793,0.932973679603793,212.7069652,212.7069652
"2234",107961,17872,0,0,4564800,974.4667359,0,456.48,0,0.468440823255402,974.4667359,974.4667359
"2235",107966,17873,0,0,482400,48.38985292,0,48.24,0,0.996903216047221,48.38985292,48.38985292
"2236",107968,17874,0,50400,0,26.52654496,5.04,5.04,0.189998358534816,0.189998358534816,26.52654496,26.52654496
"2237",107971,17875,0,21600,0,452.8693276,2.16,2.16,0.00476958775602448,0.00476958775602448,452.8693276,452.8693276
"2238",107977,17876,0,0,639900,63.15266326,0,63.99,0,1,63.15266326,63.15266326
"2239",107982,17877,0,529200,0,73.2331462,52.92,52.92,0.722623603463318,0.722623603463318,73.2331462,73.2331462
"2240",107997,17878,0,8061300,0,815.961249,806.13,806.13,0.98795132855629,0.98795132855629,815.961249,815.961249
"2241",108034,17879,0,0,2836800,284.6421802,0,283.68,0,0.996619685110183,284.6421802,284.6421802
"2242",108036,17880,0,3526200,468900,840.0743989,352.62,399.51,0.419748537107813,0.475565022006529,840.0743989,840.0743989
"2243",108037,17881,0,1847700,0,186.2220454,184.77,184.77,0.992202612763268,0.992202612763268,186.2220454,186.2220454
"2244",108038,17882,0,0,10546200,1760.74042,0,1054.62,0,0.598963929049803,1760.74042,1760.74042
"2245",108042,17883,0,4747500,0,522.2560997,474.75,474.75,0.90903677386001,0.90903677386001,522.2560997,522.2560997
"2246",108044,17884,0,473400,45722700,7857.115699,47.34,4619.61,0.00602511173483485,0.587952395888475,7857.115699,7857.115699
"2247",108047,17885,0,1938600,0,797.9889602,193.86,193.86,0.242935691681014,0.242935691681014,797.9889602,797.9889602
"2248",108050,17886,0,3939300,0,393.5946358,393.93,393.93,1,1,393.5946358,393.5946358
"2249",108051,17887,0,0,4500,93.19256508,0,0.45,0,0.00482871138500913,93.19256508,93.19256508
"2250",108078,17888,0,0,240300,140.5790634,0,24.03,0,0.170935837946406,140.5790634,140.5790634
"2251",109016,18003,0,3476700,900,5219.148064,347.67,347.76,0.0666143201412728,0.0666315643349412,5219.148064,5219.148064
"2252",109021,18004,1407600,0,0,140.323475,140.76,140.76,1,1,140.323475,140.323475
"2253",109023,18005,52200,0,0,29.95360412,5.22,5.22,0.174269512913627,0.174269512913627,29.95360412,29.95360412
"2254",109031,18006,0,621900,0,721.2932133,62.19,62.19,0.0862201374604283,0.0862201374604283,721.2932133,721.2932133
"2255",109032,18007,0,0,229500,193.2179149,0,22.95,0,0.11877780593936,193.2179149,193.2179149
"2256",109041,18009,0,1836000,0,222.5698127,183.6,183.6,0.824909711576533,0.824909711576533,222.5698127,222.5698127
"2257",109051,18011,0,0,1420200,298.6489161,0,142.02,0,0.475541655582121,298.6489161,298.6489161
"2258",109079,18014,0,284400,0,2327.919908,28.44,28.44,0.0122169151534229,0.0122169151534229,2327.919908,2327.919908
"2259",109110,18015,0,0,169200,52.11298839,0,16.92,0,0.3246791351395,52.11298839,52.11298839
"2260",109117,18016,0,1063800,0,167.6954438,106.38,106.38,0.63436428318752,0.63436428318752,167.6954438,167.6954438
"2261",109119,18017,0,0,1034100,161.8404697,0,103.41,0,0.638962554864607,161.8404697,161.8404697
"2262",109125,18018,0,221400,0,22.02843181,22.14,22.14,1,1,22.02843181,22.02843181
"2263",109126,18019,0,0,31500,522.2844147,0,3.15,0,0.0060311966264767,522.2844147,522.2844147
"2264",109130,18020,0,321300,0,560.6151113,32.13,32.13,0.0573120476997032,0.0573120476997032,560.6151113,560.6151113
"2265",109133,18021,0,0,1144800,158.5125382,0,114.48,0,0.722214162362079,158.5125382,158.5125382
"2266",109134,18022,0,0,1800000,301.479831,0,180,0,0.597054865670268,301.479831,301.479831
"2267",109136,18023,0,0,1036800,261.6239024,0,103.68,0,0.396294065828444,261.6239024,261.6239024
"2268",109164,18024,0,0,29700,98.43804367,0,2.97,0,0.0301712619356447,98.43804367,98.43804367
"2269",109166,18025,213300,0,0,23.17410244,21.33,21.33,0.920423997228175,0.920423997228175,23.17410244,23.17410244
"2270",109172,18026,0,44100,0,1112.253022,4.41,4.41,0.00396492516789943,0.00396492516789943,1112.253022,1112.253022
"2271",109173,18027,0,900,0,222.6611907,0.09,0.09,0.000404201557159822,0.000404201557159822,222.6611907,222.6611907
"2272",109174,18028,0,249300,79200,1158.941372,24.93,32.85,0.0215110104810375,0.0283448333053382,1158.941372,1158.941372
"2273",110018,18141,0,322200,0,151.5574005,32.22,32.22,0.212592719944415,0.212592719944415,151.5574005,151.5574005
"2274",110026,18142,0,2124000,0,242.361636,212.4,212.4,0.876376325500625,0.876376325500625,242.361636,242.361636
"2275",110040,18143,0,12052800,61574400,12142.45815,1205.28,7362.72,0.0992616145026615,0.606361571029998,12142.45815,12142.45815
"2276",110044,18144,0,2138400,0,213.4917163,213.84,213.84,1,1,213.4917163,213.4917163
"2277",110049,18145,0,0,2700,115.1023844,0,0.27,0,0.00234573767874091,115.1023844,115.1023844
"2278",110057,18147,0,0,446400,223.8276996,0,44.64,0,0.199439122502602,223.8276996,223.8276996
"2279",110093,18150,0,585000,0,58.30137738,58.5,58.5,1,1,58.30137738,58.30137738
"2280",110108,18151,0,900,8648100,1138.443818,0.09,864.9,7.90552845709247e-05,0.759721284726586,1138.443818,1138.443818
"2281",110117,18152,0,0,136800,48.5578303,0,13.68,0,0.281725932058377,48.5578303,48.5578303
"2282",110127,18153,0,0,109800,86.14137906,0,10.98,0,0.12746487367415,86.14137906,86.14137906
"2283",110136,18154,0,2376000,2948400,948.6194867,237.6,532.44,0.250469238015074,0.561278792461053,948.6194867,948.6194867
"2284",110137,18155,0,520200,0,5516.121337,52.02,52.02,0.00943053947183323,0.00943053947183323,5516.121337,5516.121337
"2285",111079,18276,0,0,576900,57.94436653,0,57.69,0,0.995610159447195,57.94436653,57.94436653
"2286",111094,18278,0,18000,0,94.60929753,1.8,1.8,0.0190256142577238,0.0190256142577238,94.60929753,94.60929753
"2287",111115,18280,0,0,316800,97.83439971,0,31.68,0,0.323812484094609,97.83439971,97.83439971
"2288",111118,18281,0,0,27000,354.3044088,0,2.7,0,0.0076205656292697,354.3044088,354.3044088
"2289",111139,18282,0,27900,0,608.0374465,2.79,2.79,0.00458853318337525,0.00458853318337525,608.0374465,608.0374465
"2290",111164,18283,94565700,1315287000,207403200,215998.9322,140985.27,161725.59,0.652712810031197,0.748733284710192,215998.9322,215998.9322
"2291",111165,18284,0,0,1483200,452.9285277,0,148.32,0,0.327468885109045,452.9285277,452.9285277
"2292",111174,18285,0,0,3600,1233.198627,0,0.36,0,0.00029192377620122,1233.198627,1233.198627
"2293",111179,18286,0,54900,2106000,771.2962047,5.49,216.09,0.00711788800015601,0.280164739153681,771.2962047,771.2962047
"2294",111189,18287,0,80100,18858600,75593.9751,8.01,1893.87,0.000105960825441497,0.0250531870760161,75593.9751,75593.9751
"2295",112121,18418,0,2314800,0,242.8653427,231.48,231.48,0.953120759951066,0.953120759951066,242.8653427,242.8653427
"2296",112127,18419,0,0,108900,10.7425872,0,10.89,0,1,10.7425872,10.7425872
"2297",112129,18420,0,0,274500,58.20904452,0,27.45,0,0.471576199650013,58.20904452,58.20904452
"2298",112144,18421,0,1135800,0,113.835402,113.58,113.58,0.997756392163485,0.997756392163485,113.835402,113.835402
"2299",112153,18423,0,4233600,0,466.0138959,423.36,423.36,0.908470763907965,0.908470763907965,466.0138959,466.0138959
"2300",112154,18424,0,1687500,0,262.47205,168.75,168.75,0.642925599125697,0.642925599125697,262.47205,262.47205
"2301",112166,18428,0,0,1624500,194.2383508,0,162.45,0,0.836343591937046,194.2383508,194.2383508
"2302",112185,18430,24300,2446200,331200,776.4113487,247.05,280.17,0.318194730684518,0.360852530645138,776.4113487,776.4113487
"2303",112209,18431,0,0,141300,72.49809876,0,14.13,0,0.194901662825344,72.49809876,72.49809876
"2304",112215,18432,0,0,2700000,7042.478204,0,270,0,0.038338776802553,7042.478204,7042.478204
"2305",112216,18433,0,870300,7200,87843.28659,87.03,87.75,0.000990741619290772,0.000998938033928132,87843.28659,87843.28659
"2306",112217,18434,27000,1379700,0,140.3833154,140.67,140.67,1,1,140.3833154,140.3833154
"2307",112222,18435,0,133200,0,78.31786946,13.32,13.32,0.170076128115347,0.170076128115347,78.31786946,78.31786946
"2308",112228,18436,0,2256300,0,273.5097171,225.63,225.63,0.824943268532963,0.824943268532963,273.5097171,273.5097171
"2309",112229,18437,0,13905900,0,2722.074268,1390.59,1390.59,0.51085674492699,0.51085674492699,2722.074268,2722.074268
"2310",112240,18438,0,1191600,0,118.4958749,119.16,119.16,1,1,118.4958749,118.4958749
"2311",112248,18439,0,1203300,0,126.9534427,120.33,120.33,0.947827781908588,0.947827781908588,126.9534427,126.9534427
"2312",112249,18440,0,51327000,0,5275.068474,5132.7,5132.7,0.973011066168769,0.973011066168769,5275.068474,5275.068474
"2313",112275,18441,0,6300,0,5.493165411,0.63,0.63,0.114687971845602,0.114687971845602,5.493165411,5.493165411
"2314",112306,18443,0,121500,0,974.8516982,12.15,12.15,0.012463434204848,0.012463434204848,974.8516982,974.8516982
"2315",113150,18564,0,1282500,0,127.5478051,128.25,128.25,1,1,127.5478051,127.5478051
"2316",113157,18565,0,481500,0,48.18135449,48.15,48.15,0.999349240171185,0.999349240171185,48.18135449,48.18135449
"2317",113160,18566,0,0,11077200,3870.276395,0,1107.72,0,0.286212116899729,3870.276395,3870.276395
"2318",113163,18567,0,84600,0,91.55055827,8.46,8.46,0.0924079564326615,0.0924079564326615,91.55055827,91.55055827
"2319",113165,18568,0,0,99000,10.18056792,0,9.9,0,0.972440838054936,10.18056792,10.18056792
"2320",113166,18569,0,0,3515400,634.8123217,0,351.54,0,0.553769969458991,634.8123217,634.8123217
"2321",113174,18570,0,224100,0,23.62646714,22.41,22.41,0.948512524839547,0.948512524839547,23.62646714,23.62646714
"2322",113195,18573,0,201600,0,543.7420986,20.16,20.16,0.0370764008376526,0.0370764008376526,543.7420986,543.7420986
"2323",113208,18574,0,0,19637100,3115.690119,0,1963.71,0,0.630264861073625,3115.690119,3115.690119
"2324",113225,18575,0,1360800,0,137.0163416,136.08,136.08,0.99316620492807,0.99316620492807,137.0163416,137.0163416
"2325",113229,18576,0,1587600,0,195.9283078,158.76,158.76,0.810296387401351,0.810296387401351,195.9283078,195.9283078
"2326",113231,18577,0,1958400,3187800,514.3176611,195.84,514.62,0.380776346628164,1,514.3176611,514.3176611
"2327",113234,18578,0,0,1152000,114.6902477,0,115.2,0,1,114.6902477,114.6902477
"2328",114108,18693,0,0,291600,77.08292777,0,29.16,0,0.37829388223301,77.08292777,77.08292777
"2329",114116,18694,0,0,212400,54.48941777,0,21.24,0,0.389800457946791,54.48941777,54.48941777
"2330",114121,18695,0,0,436500,45.20515808,0,43.65,0,0.965597773660081,45.20515808,45.20515808
"2331",114123,18696,846900,0,0,84.97400682,84.69,84.69,0.996657721218188,0.996657721218188,84.97400682,84.97400682
"2332",114128,18697,0,2706300,0,346.011407,270.63,270.63,0.782141844242725,0.782141844242725,346.011407,346.011407
"2333",114131,18698,0,128700,187200,32.25187083,12.87,31.59,0.399046618654711,0.979478063970654,32.25187083,32.25187083
"2334",114155,18702,0,0,3206700,323.6877897,0,320.67,0,0.990676850360043,323.6877897,323.6877897
"2335",114176,18704,0,175500,0,885.533415,17.55,17.55,0.0198185632554589,0.0198185632554589,885.533415,885.533415
"2336",114186,18705,0,0,982800,265.9059577,0,98.28,0,0.369604355051275,265.9059577,265.9059577
"2337",114191,18706,0,0,73800,16.46885586,0,7.38,0,0.448118561649734,16.46885586,16.46885586
"2338",114195,18707,0,117900,0,45.63604226,11.79,11.79,0.258348432864301,0.258348432864301,45.63604226,45.63604226
"2339",114196,18708,0,770400,0,142.7396316,77.04,77.04,0.539723965491866,0.539723965491866,142.7396316,142.7396316
"2340",114198,18709,0,2083500,0,215.2855795,208.35,208.35,0.967784282086576,0.967784282086576,215.2855795,215.2855795
"2341",114203,18710,0,661500,0,66.44476767,66.15,66.15,0.995563718854975,0.995563718854975,66.44476767,66.44476767
"2342",114209,18711,0,0,846900,92.69906492,0,84.69,0,0.913601448656339,92.69906492,92.69906492
"2343",114213,18712,146700,231300,0,38.73624919,37.8,37.8,0.975830153678335,0.975830153678335,38.73624919,38.73624919
"2344",114214,18713,0,0,1449900,339.351106,0,144.99,0,0.42725660071961,339.351106,339.351106
"2345",114216,18714,0,0,6005700,600.2950676,0,600.57,0,1,600.2950676,600.2950676
"2346",114220,18715,0,0,657900,1907.824065,0,65.79,0,0.0344843118435032,1907.824065,1907.824065
"2347",114222,18716,0,0,844200,113.4455636,0,84.42,0,0.744145450214855,113.4455636,113.4455636
"2348",114226,18717,0,36900,2191500,430.2352796,3.69,222.84,0.00857670250433828,0.517949156115648,430.2352796,430.2352796
"2349",114229,18718,0,9969300,284400,1842.114307,996.93,1025.37,0.541187914458774,0.556626695804714,1842.114307,1842.114307
"2350",114233,18719,0,0,143100,58.39634862,0,14.31,0,0.245049567963895,58.39634862,58.39634862
"2351",114235,18720,0,0,30600,2.951035514,0,3.06,0,1,2.951035514,2.951035514
"2352",114236,18721,0,2207700,7022700,50223.25759,220.77,923.04,0.004395772209805,0.0183787361531839,50223.25759,50223.25759
"2353",114246,18722,0,4254300,0,11362.2885,425.43,425.43,0.0374422811038463,0.0374422811038463,11362.2885,11362.2885
"2354",114254,18723,4243500,1771200,2716200,3513.587064,601.47,873.09,0.171184031886566,0.248489644371027,3513.587064,3513.587064
"2355",114255,18724,0,0,18000,46.6096807,0,1.8,0,0.0386185868035779,46.6096807,46.6096807
"2356",115176,18865,0,2850300,0,364.0071036,285.03,285.03,0.783034169336469,0.783034169336469,364.0071036,364.0071036
"2357",115214,18869,0,211500,0,66.27141462,21.15,21.15,0.319142123663332,0.319142123663332,66.27141462,66.27141462
"2358",115252,18871,0,463500,0,46.53839792,46.35,46.35,0.995951774697448,0.995951774697448,46.53839792,46.53839792
"2359",115260,18872,0,3118500,0,668.7514755,311.85,311.85,0.466316728149036,0.466316728149036,668.7514755,668.7514755
"2360",115273,18873,0,0,890100,88.84002461,0,89.01,0,1,88.84002461,88.84002461
"2361",115274,18874,0,0,977400,1381.742019,0,97.74,0,0.0707367935953318,1381.742019,1381.742019
"2362",115301,18875,0,264600,387000,473.8104023,26.46,65.16,0.0558451225881834,0.137523363108316,473.8104023,473.8104023
"2363",116243,18989,0,841500,0,151.9670341,84.15,84.15,0.553738516372085,0.553738516372085,151.9670341,151.9670341
"2364",116246,18990,0,1409400,0,180.3922879,140.94,140.94,0.781297258550929,0.781297258550929,180.3922879,180.3922879
"2365",116249,18991,0,610200,0,192.8196033,61.02,61.02,0.316461599109617,0.316461599109617,192.8196033,192.8196033
"2366",116253,18992,0,477900,0,87.24262919,47.79,47.79,0.547782665924949,0.547782665924949,87.24262919,87.24262919
"2367",116255,18993,0,0,1323900,169.3444665,0,132.39,0,0.781779308980255,169.3444665,169.3444665
"2368",116258,18994,0,1392300,997200,531.9708378,139.23,238.95,0.261724873069724,0.449178757595422,531.9708378,531.9708378
"2369",116259,18995,0,1819800,0,211.8426224,181.98,181.98,0.859033927820184,0.859033927820184,211.8426224,211.8426224
"2370",116274,18997,0,0,138600,199.3592999,0,13.86,0,0.0695227160556456,199.3592999,199.3592999
"2371",116310,18999,0,0,288000,123.1148996,0,28.8,0,0.233927819407489,123.1148996,123.1148996
"2372",116321,19000,0,415800,0,44.0013584,41.58,41.58,0.944970826173403,0.944970826173403,44.0013584,44.0013584
"2373",116336,19001,0,0,395100,233.4247806,0,39.51,0,0.169262234705513,233.4247806,233.4247806
"2374",116340,19002,0,0,9179100,999.5340898,0,917.91,0,0.918337862977407,999.5340898,999.5340898
"2375",116342,19003,0,900,3451500,934.1402959,0.09,345.24,9.63452710422788e-05,0.369580459718181,934.1402959,934.1402959
"2376",116343,19004,0,4500,0,89.85900046,0.45,0.45,0.00500784559917639,0.00500784559917639,89.85900046,89.85900046
"2377",116347,19005,0,0,3620700,760.4427523,0,362.07,0,0.476130515946006,760.4427523,760.4427523
"2378",116348,19006,601200,260100,0,101.7253226,86.13,86.13,0.846691834428255,0.846691834428255,101.7253226,101.7253226
"2379",116350,19007,0,101700,0,10.32701401,10.17,10.17,0.984795797715781,0.984795797715781,10.32701401,10.32701401
"2380",116351,19008,0,0,164700,80.75609051,0,16.47,0,0.203947465707995,80.75609051,80.75609051
"2381",116354,19009,0,0,167400,102.7566206,0,16.74,0,0.162909211126782,102.7566206,102.7566206
"2382",116357,19010,0,0,355500,69.80098229,0,35.55,0,0.509305153504882,69.80098229,69.80098229
"2383",116375,19011,0,27000,0,817.6975864,2.7,2.7,0.0033019542247728,0.0033019542247728,817.6975864,817.6975864
"2384",116380,19012,0,36900,0,80.35158596,3.69,3.69,0.0459231757023057,0.0459231757023057,80.35158596,80.35158596
"2385",117277,19122,0,253800,0,33.72456945,25.38,25.38,0.752567057605535,0.752567057605535,33.72456945,33.72456945
"2386",117286,19123,0,265500,0,78.44728332,26.55,26.55,0.338443842493538,0.338443842493538,78.44728332,78.44728332
"2387",117334,19127,0,0,339300,34.24933899,0,33.93,0,0.990676053920537,34.24933899,34.24933899
"2388",117345,19128,0,87300,0,8.382578964,8.73,8.73,1,1,8.382578964,8.382578964
"2389",117355,19129,0,366300,0,43.35734547,36.63,36.63,0.844839544555263,0.844839544555263,43.35734547,43.35734547
"2390",117360,19130,0,335700,0,100.3577676,33.57,33.57,0.334503255730053,0.334503255730053,100.3577676,100.3577676
"2391",117366,19131,0,0,7200,16.77076047,0,0.72,0,0.0429318635423812,16.77076047,16.77076047
