"","lagoslakeid","iws_lakes_overlapping_area_pct","iws_streamdensity_streams_density_mperha","iws_wl_allwetlandsdissolved_overlapping_area_pct","iws_wl_connectedwetlandsundissolved_overlapping_area_pct","buffer500m_streamdensity_streams_density_mperha","shoreline_wetlands_pct"
"398",2528,0,0,7.2458,0,0.7104,0.304054295038363
"399",2566,0,3.593,0.5193,0,3.0642,0.0118571971869458
"400",2567,0,6.0873,8.6907,4.2929,7.9889,0.161683884595786
"401",2569,0,4.2546,11.277,7.4433,6.6577,0.674663415198984
"402",2571,0,0.0103,2.903,0,0.7011,0.0802095113105578
"403",2575,0.1131,7.3928,8.6913,4.4618,3.136,0.0520932968052563
"404",2590,0,0,0.5432,0,0,0
"405",2601,0,0,4.2492,0.2537,2.4688,0.0908954393374475
"406",2602,0,0,38.0282,9.8641,11.6742,0.564621247012431
"407",2603,0.6281,7.1182,15.3289,8.935,8.492,0.813097325465402
"408",2608,0,0,4.7523,0,1.6762,0
"409",2614,0,1.1008,47.6926,1.6458,5.554,0.313450704373004
"410",2618,0,0,8.3352,0.1583,0.2142,0.167140036492938
"411",2622,0,2.44,18.8353,2.4852,7.465,0.159552367349973
"412",2625,0,0.0019,18.4865,1.1066,1.3499,0.374259166036258
"413",2628,0,11.619,9.4063,7.1941,11.2493,0.436274356336583
"414",2629,0.2561,6.9366,11.4278,7.3723,11.4232,0.399318073945767
"415",2635,0,5.1434,40.7723,29.9876,6.9036,0.293734420874922
"416",2636,0,9.1243,16.8911,15.4387,11.1368,0.587394393485692
"417",2637,0,0,5.1814,0.052,3.0988,0.0430959632359575
"418",2638,0,0.0018,10.3037,0.8763,2.087,0.272409430128991
"419",2639,0.0497,6.9751,17.3228,8.8987,8.1484,0.104639400606121
"420",2644,0,1.0345,19.4094,0.0905,2.1117,0.153559065492094
"421",2645,0,3.9232,13.6835,8.3486,6.3711,0.252430023302882
"422",2646,0,0.0249,12.8573,0,2.1013,0.106935303448955
"423",2650,0,8.2685,15.3544,3.6748,8.1898,0.286177759334776
"424",2656,0,9.4984,9.8848,5.8708,12.3796,0.129590572967666
"425",2657,0,0.465,18.3059,0,1.314,0
"426",2658,0.4307,8.5664,9.3521,6.2208,15.14,0.373397421145457
"427",2659,33.153,0.0892,5.3517,0.0072,1.4097,0.0604914038370907
"428",2666,0,7.4463,13.6404,3.1601,2.9474,0.208173805962351
"429",2668,0,0.0138,5.2158,2.7059,2.1766,0.0603911943193607
"430",2676,0,1.6251,4.0189,0.5531,4.7421,0.0508099955133787
"431",2677,0.5412,5.0662,8.7805,2.6258,10.8529,0
"432",2678,1.1933,1.7749,5.2059,3.2119,0.934,0.0875713668660076
"433",2682,0,0.6376,2.9428,0,2.4385,0
"434",2690,0,0,2.5497,0,0,0.0835069477591499
"435",2692,0,2.3107,26.656,19.549,2.8633,0.116737502107137
"436",2699,0,3.1319,7.2713,0.3753,5.3713,0.156461580600484
"437",2701,0,0.5601,13.821,7.6577,4.5205,0.167508509819353
"438",2704,0,0.0031,18.8353,1.5832,1.7011,0.321840817453272
"439",2710,0,0,4.4588,0,0,0
"440",2714,0.0138,8.2852,12.5259,6.9691,4.5151,0.111267811805532
"441",2720,0,0,1.8511,0,0,0.0390228855571293
"442",2722,0,2.074,4.7169,3.6914,1.8911,0.0395569631916502
"443",2723,0.1637,7.8129,11.0787,7.6883,3.9433,0.411919859045143
"444",2725,0,0,5.1724,0.0105,3.638,0.0418696777470711
"445",2729,0.5347,2.0897,28.4167,12.0396,3.6211,0.364009169112598
"446",2734,0,4.8436,10.1249,8.6962,3.3976,0
"447",2735,0,0.203,5.2624,1.8299,2.3974,0.127204789147276
"448",2741,0,1.8498,28.1497,1.2731,2.909,0.0492506212434807
"449",2744,0,0,11.6318,0.995,2.9019,0.572409518912166
"450",2748,0,0.2534,17.8238,3.6059,2.142,0.351779890334486
"451",2760,0,6.9723,14.354,5.3225,8.0515,0.138087690849378
"452",2765,0,0,6.4956,6.4956,0,0.159803412881816
"453",2769,0,0,0,0,5.3789,0
"454",2772,0.01,5.0373,28.7954,10.7672,4.0165,0.239049048772128
"455",2789,0,0,8.5491,0.4062,2.5642,0.687537645838448
"456",2794,0.1253,7.2926,13.5002,4.679,9.7017,0.134638035301708
"457",2795,0,9.9512,6.7859,4.5851,14.816,0
"458",2798,0.183,8.0531,17.643,4.3252,5.0578,0.167310810385812
"459",2801,0.088,7.2404,24.3171,10.0561,1.9049,0.0726458850910787
"460",2802,0,0,1.4949,0,3.3735,0.0834593360077517
"461",2809,0,0,1.0442,0,0,0.0122126310489793
"462",2816,0,4.6928,12.2908,3.1971,13.2237,0.514402233184722
"463",2826,0.0799,1.2716,25.7104,2.9715,2.9838,0.132673821859616
"464",2827,0,0,0.4201,0,0.0378,0.0305540469173584
"465",2834,0.2836,7.0477,35.6457,22.95,3.4575,0.0888105115288138
"466",2835,0,0,6.2831,0,0,0.137323180548484
"467",2847,0,12.5085,13.0515,9.961,19.9251,0.170883990851743
"468",2848,0,0,17.527,0,0,0.136671261356272
"469",2851,0,5.966,8.0737,5.0625,8.181,0.129533222561941
"470",2855,0,6.5889,10.4499,8.3352,6.8863,0.407927387599935
"471",2862,0,10.5714,17.3229,6.6354,8.8615,0.131409703281884
"472",2869,0,0,4.5621,0,5.8611,0.0375460292738052
"473",2871,0,1.1041,6.7617,0,1.3315,0.00448657876340593
"474",2873,0.3167,3.7995,11.411,2.8207,7.8581,0.0558273020959297
"475",2877,0,0,2.9207,0,0,0.00786054034667238
"476",2888,0,0,5.3,0.0573,1.0927,0.0742744781183779
"477",2893,0,0,13.534,0,0.3105,0.0605066858458568
"478",2896,0.1847,1.8481,32.4822,6.7217,3.6013,0.242288049153195
"479",2902,0,0.0016,1.3249,0.0461,0,0.0426667460374301
"480",2903,0,6.6754,4.6299,2.991,5.7684,0.562319434119328
"481",2912,0,7.3948,11.7929,5.7825,14.3667,0.144435803642
"482",2916,0.0749,5.3931,38.1503,28.9613,4.0868,0.400897157397802
"483",2918,0,0.0125,32.5876,16.3188,2.7055,0.656590862539991
"484",2927,0,5.1525,8.8478,5.447,10.0242,0.466070151741835
"485",2932,0,0,3.798,0,0,0.186577446667183
"486",2935,0,11.9395,6.5114,2.2188,4.2361,0.0206982330642614
"487",2940,0,3.9709,24.5873,5.8171,8.9262,0.175327629488427
"488",2949,0,6e-04,0.8303,0.0026,2.1116,0.0448733571837669
"489",2956,0.3592,5.3073,17.314,6.1078,6.6119,0.286607193498832
"490",2957,0,7.7472,17.1686,6.8123,6.1488,0.304664984955831
"491",2958,0,0,5.5491,0,0,0.105294429117389
"492",2959,0,0,7.7287,0,0,0.101866212454757
"493",2962,0,7.1456,14.578,3.1474,12.9272,0.491060092485818
"494",2964,0,2.161,24.2614,6.5368,4.1769,0.357448161236907
"495",2974,0,0,20.7517,3.7268,7.2218,1.00875936209462
"496",2975,0,0,1.638,0,0,0.0231288099652557
"497",2992,0.0266,3.0724,10.0562,4.8622,6.4961,0.0828486645692078
"498",3008,0,0,0.929,0,0,0.0756675895441594
"499",3011,0,2.6471,3.8372,0.2644,2.7744,0.127829926405307
"500",3016,0.5225,5.4473,16.5923,5.495,9.1548,0.274436650384143
"501",3021,0,0,18.322,13.286,5.2403,0.283470339204305
"502",3047,0.2417,7.5355,23.8529,9.9495,9.1352,0.535550645239351
"503",3049,0,11.1225,4.6748,3.1532,17.0507,0.137932998445967
"504",3054,0,6.3995,16.5363,9.8185,11.8692,0.442787573518261
"505",3055,0,0,15.6618,1.4244,1.1999,0.25716884891397
"506",3061,0,2.8092,11.8371,4.0659,6.9477,0.200793458312561
"507",3070,0,2.4755,22.4548,2.2022,3.1976,0.0822882208024838
"508",3072,0,0.1896,5.7209,0.7643,1.4392,0.0336576460418411
"509",3081,0.1927,2.2976,17.3303,4.3088,2.0671,0.12582159036803
"510",3083,2.6195,0.7337,14.9248,5.7508,7.4921,0.178622076690926
"511",3086,0,1.9291,20.106,6.8183,8.0911,0.636331160683545
"512",3087,0.7614,5.8577,20.881,14.9053,6.1118,0.546255694723685
"513",3099,0,0.4384,7.4332,0.3531,1.7468,0.00638220147346464
"514",3106,0,5.6213,16.9938,1.5625,11.6818,0.0710946344978546
"515",3115,0,0.1139,22.1662,0.4049,3.5953,0.557741017822541
"516",3126,0.3542,10.7598,12.2433,6.8563,5.2491,0.138100375726433
"517",3127,0,3.6542,24.6414,11.7263,6.2258,0.731724217487676
"518",3128,0,0,1.0547,0,5.9168,0
"519",3133,0.1238,6.7039,7.6932,2.3968,7.1822,0.189296713287095
"520",3152,0,0,3.4325,0.1242,0.3902,0.0509898868095169
"521",3153,0,2.1452,13.5681,1.5609,11.7887,0.761456388143067
"522",3156,0.314,11.4987,17.4783,9.1631,15.3287,0.523411788754846
"523",3167,0.0152,7.7717,21.2765,15.7931,11.0112,0.485435544844226
"524",3170,0,2.0256,28.9318,9.353,2.4565,0.178213224892098
"525",3175,0,0.0563,15.4335,0.3366,5.6565,0.0858466822783461
"526",3183,0,0.2073,18.3124,14.4857,0.285,0.227085930093524
"527",3184,0.9564,8.4545,27.0305,13.6638,10.4889,0.306829654587611
"528",3191,0,0.0454,0.0819,0,2.1568,0.025227613107576
"529",3200,0,1.1761,12.3183,1.6325,4.6152,0.231808492060323
"530",3206,0,0,0.7203,0,0,0
"531",3217,0,1.7341,7.4589,3.0586,2.8464,0.29976678733409
"532",3220,0,4.9229,8.9078,2.9735,2.9042,0.0476089839844933
"533",3222,0.0102,8.315,32.411,4.9608,8.9008,0.0342719083591295
"534",3224,0.4081,8.9646,0.4959,0.0748,6.2097,0
"535",3227,0,7.7021,21.0004,10.3862,9.4503,0.298932231078981
"536",3241,0,0.1388,34.9334,18.8633,4.9518,0.271474211113197
"537",3246,0,6.1713,22.6656,11.1797,4.8077,0.0088680913762841
"538",3250,0.0705,9.0736,11.0816,7.7949,6.0059,0.337516440912414
"539",3254,0,0,0.4591,0,4.4642,0.0222214707361794
"540",3256,0,0.1959,17.037,9.2983,6.2607,0.127561893906379
"541",3258,0,0,10.7352,5.6314,3.0561,0.221591119497027
"542",3270,0,1.3757,2.264,0,2.9811,0.0212955473200673
"543",3272,0,0.0415,6.1847,0,2.0765,0
"544",3273,0,0.0295,16.1007,4.7072,1.3769,0.268816569390449
"545",3274,0,5.4265,13.7854,5.3853,8.7236,0.0768313557299551
"546",3276,0,0,6.5045,0,2.3029,0.0160822750482783
"547",3279,0,0.2492,29.7367,0.0222,1.9788,0.121117199161384
"548",3281,0,4.3518,10.3536,3.9363,3.9554,0.296007487619816
"549",3284,0,0.0081,20.1193,0.2156,3.9393,0.0981792458420176
"550",3285,0,0,9.5596,0.5789,5.8907,0.0650445785301371
"551",3297,0,0.0193,25.6835,6.1641,2.332,0.238686588710171
"552",3310,0,10.4445,16.624,9.3466,4.7727,0.323344890738725
"553",3311,0.0904,8.6999,12.1113,8.3053,8.6639,0.14864527847077
"554",3314,0,0.441,18.194,0,2.6549,0.13790524459903
"555",3336,0,0,1.3168,0,8.7514,0.187600097319686
"556",3337,0,0.6968,0.6178,0.3171,4.2551,0.000491403848697135
"557",3340,0.0393,9.682,12.9866,6.0992,12.4104,0.362327170029348
"558",3341,0,4.2128,14.5041,9.9811,8.5272,0.280373478989485
"559",3343,0,1.8551,47.7781,21.3261,2.9163,0.179059587099979
"560",3350,0,10.4773,12.6851,4.8274,4.2944,0.531928918705441
"561",3354,0.603,0.0226,10.2591,0,0.0334,0.0209990123412293
"562",3355,0,0,11.8795,0,0,0.0390326667212046
"563",3361,0.1249,9.9021,20.152,6.4618,11.2428,0.357114427050398
"564",3362,0,1.6713,58.9163,16.0668,2.2595,0.489561966274661
"565",3369,0,1.7147,7.0867,2.6488,3.5523,0.133496096540241
"566",3372,0,1.4377,3.0896,0.3951,4.4253,0.113063420851742
"567",3376,0.339,3.2328,25.9066,5.8907,1.6782,0.189298979019266
"568",3379,0.3946,3.1025,9.0967,3.9004,8.4707,0.242716373528297
"569",3380,0,2.6876,72.5781,71.1137,8.7129,0.320517314318688
"570",3395,0,0,1.7579,0,0,0.100062354099673
"571",3396,0,6.2386,2.277,1.2741,7.3728,0.0225795791859968
"572",3406,0,5.7414,24.1583,3.3132,11.9994,0.336472882489925
"573",3409,0.1437,7.6999,21.9301,9.511,4.1469,0.125565186967132
"574",3412,0,0,10.3605,1.2807,8.8116,0.0271214333825478
"575",3415,0.6169,5.6982,23.32,10.2391,10.7242,0.0604292636491158
"576",3419,0,7.9254,8.4931,1.24,4.7577,0.0443004448967588
"577",3420,0.0417,8.3765,5.8755,2.3856,5.9,0.00274648318365597
"578",3424,0,6.6198,15.2258,7.3112,4.5554,0.199719390326018
"579",3431,0,3.7886,10.13,1.9794,2.8057,0.336651135202978
"580",3435,0,10.1489,5.7653,1.1917,10.8736,0.00256164789060279
"581",3454,0,9.4545,22.3825,15.4041,10.4709,0.826571782226139
"582",3456,0,0,23.3139,0,0,0.596123539166425
"583",3458,0,0,7.9721,0,1.2921,0.0724466090652713
"584",3468,0,3.3586,9.5621,3.1659,2.0452,0.109672690313017
"585",3475,0,0.0259,5.6614,0.1586,0,0.0867363460923849
"586",3489,0,2.4131,18.8787,5.9947,5.3619,0.196360358425833
"587",3490,0,1.9641,25.2756,8.9554,4.4838,0.971935788361178
"588",3498,0.4424,6.6772,22.4619,10.7517,5.883,0.61426574106823
"589",3502,0,0.0044,5.44,0.0735,6.0263,0.0494287721306093
"590",3509,0.0387,8.5441,25.2839,13.6361,11.1522,0.135825441970534
"591",3512,0.2388,4.5643,9.8286,3.8275,4.6927,0.0725963353369922
"592",3515,0.038,6.4194,10.8357,6.3655,7.9712,0.122629724431924
"593",3517,0,2.9027,19.2793,1.0542,5.7287,0.0194258990312817
"594",3521,0,0.0872,7.8911,0,0.4672,0.0942179423625192
"595",3537,0,2.845,23.9874,7.7597,2.0495,0.402604822480765
"596",3538,0,0,11.1567,0,0,0.0831092637254017
"597",3539,0.1036,5.7752,18.9011,6.1952,6.2268,0.365605423456724
"598",3540,0,0.0042,0.0026,0.0026,2.9547,0.0457767743231582
"599",3541,0,6.5473,18.4127,4.9118,6.921,0.464884087365012
"600",3545,0,6.2912,17.0552,8.4003,7.79,0.0813167144717737
"601",3552,0,14.1254,10.318,2.3487,2.927,0.12151131515987
"602",3572,0,0.3484,11.9068,0.3552,1.6624,0.0529275158320895
"603",3575,0.0238,8.0772,12.9539,5.884,4.7096,0.136410302077151
"604",3582,0.1383,10.0788,15.3976,7.9605,5.9636,0.104039440157479
"605",3585,0,2.0549,15.6958,9.5327,4.4509,0.457682297627345
"606",3596,0.7181,8.8878,14.1237,3.7324,13.571,0.224918196621789
"607",3597,0.5612,4.9271,26.9454,18.1169,10.3868,0.450295505276906
"608",3605,0,0,5.3359,5.2431,2.9487,0.155543088158059
"609",3609,0,0,1.3872,0.0025,8.3409,0.117851860479484
"610",3623,0,4.101,15.5332,8.1349,2.8393,0.284662055314645
"611",3624,0,0.6209,0.9085,0.1687,1.3772,0.052943137907538
"612",3628,0,0,0.2174,0,0,0
"613",3631,0,0.0047,10.913,0,0.5923,0.0750573523968141
"614",3639,0,0,1.0318,0,0,0
"615",3654,0,4.7199,34.9578,8.1248,5.8396,0.218001397391855
"616",3655,0,10.1457,19.0536,10.6078,9.2014,0.36669726242888
"617",3657,0.0673,4.371,34.2919,15.7671,0,0.539316157006944
"618",3663,0,8.9888,5.393,1.7982,18.8179,0.0116732747552455
"619",3672,0,0.1689,25.8024,0,1.3305,0
"620",3674,0,0,7.5339,0,0,0.0277558675879015
"621",3676,0,6.908,22.6646,17.9243,3.7899,0.182772789963239
"622",3682,0,3.0909,6.7328,0.5167,2.5672,0.0871168653066029
"623",3688,0,6.4199,12.8394,10.631,2.1968,0.433436736732786
"624",3704,0.0405,13.7562,12.7326,8.2062,5.0044,0.185291439944533
"625",3706,0,0,20.8888,0,0,0.0606515579692384
"626",3709,0,5.7299,17.8055,9.5205,5.1613,0.278456536162704
"627",3715,0,4.0108,9.9747,1e-04,6.5202,0.0781243900078497
"628",3717,0.0602,8.5269,26.283,3.7022,5.4602,0.0385378236162961
"629",3720,0,11.2708,15.6073,9.4819,8.8862,0.145098107322921
"630",3721,0.043,8.192,11.4571,5.5564,3.3563,0.0253584978865689
"631",3725,0,2.0843,4.4932,2.6814,7.7217,0.516580007082896
"632",3726,0,2.7106,20.7858,7.6524,6.9241,0.437031712621762
"633",3727,0,0.0404,23.1794,0,2.4804,0.078276200395923
"634",3729,0.3851,10.8152,16.347,10.0587,5.2887,0.0637259119988351
"635",3735,0,0,33.9619,24.0478,1.8353,0.236854054768372
"636",3739,4.4067,6.8784,17.1197,7.0531,5.2768,0.219310731477435
"637",3747,0,6.2558,9.6301,3.9278,8.1944,0.0689290563382353
"638",3750,0.1075,9.3629,21.2443,15.4839,8.0175,0.687924004705546
"639",3751,0.5109,4.0656,8.5633,6.1349,6.7099,0.299206887835534
"640",3754,0.0694,4.7955,11.8578,5.6342,5.141,0.201703781017315
"641",3755,0,3.9787,9.0929,2.2042,7.3763,0.176401577930435
"642",3756,0,0.0056,0,0,0.8661,0.0130408944874268
"643",3759,0,0.0103,18.2212,10.1931,2.0556,0.427319827831463
"644",3761,0,5.6276,13.027,4.6814,9.1568,0.285238208388762
"645",3763,0,4.9867,26.7329,3.2501,4.6512,0.541205777313275
"646",3772,0,0,35.227,4.8616,3.7673,0.643340091088
"647",3786,0,0,10.8823,0,0,0.134806160243145
"648",3787,0,0.0434,1.2812,0,4.3013,0
"649",3791,0.084,6.6581,14.9587,7.5647,5.063,0.16562023059134
"650",3798,0,0,7.5926,0,0,0.0601780471839574
"651",3807,0,0.0418,49.0558,30.0548,2.3275,0.758059488161899
"652",3808,0,0,5.0417,0,0.2306,0.0185926430451524
"653",3817,0,0,1.0194,0,0.9127,0.0128156215535553
"654",3830,0,9.8912,8.5866,2.1905,5.8189,0
"655",3832,0,5.7689,22.7882,6.4407,8.4353,0.127670072444765
"656",3836,0,4.4396,16.0563,8.7164,7.0114,0.192302650084112
"657",3840,0.9384,0.17,1.0356,0.0091,2.2556,0.0711177918301549
"658",3868,0,0,24.1826,0,1.0916,0.144567685048345
"659",3871,0,8.3271,19.6103,8.1644,8.0491,0.441900675830102
"660",3880,0,1.6565,36.9627,3.2252,3.8377,0.149675721328223
"661",3889,0,0,3.1244,0,0,0.10743839294126
"662",3891,0,0,13.417,0,0.8679,0.0522751240434777
"663",3899,0,0.0079,6.605,0.1049,0,0.00685884538029579
"664",3912,0,0,11.4199,1.6881,1.7612,0.0901449750092158
"665",3926,0,0,10.162,0,0,0.206773632159184
"666",3930,0,3.9134,30.9195,15.0191,6.4759,0.199351665267936
"667",3940,0.428,4.8406,10.5307,4.1951,8.9275,0.796368236001233
"668",3941,0.9857,2.3792,14.204,5.2982,3.0903,0.198546793792121
"669",3948,2.7921,7.5687,14.398,7.7402,14.3581,0.0897836079525915
"670",3949,0,0,42.2092,0,0,0.737022937687637
"671",3954,0,0,7.9205,0,0,0.0638932384442809
"672",3958,0.0258,2.686,32.9071,9.9329,7.1232,0.0268351092592748
"673",3961,0,0,21.0927,0,0,0.0476155162140806
"674",3964,0,0,13.3019,1.4533,0.9177,0.246555128436027
"675",3966,0.162,6.5372,19.8687,14.1773,4.0677,0.211908691575895
"676",3974,0,0,10.0423,0,0.4696,0.0395049704010545
"677",3980,0.2306,3.1672,35.3764,12.552,5.2617,0.329280428660992
"678",3987,0,2.82,7.8745,2.3959,12.8872,0.495006923999625
"679",4001,0,0,9.1935,0,3.8248,0
"680",4006,0,0,3.9122,0,0,0.0679855684349762
"681",4008,0,3.8835,26.6766,16.3509,6.7075,0.223568253232575
"682",4016,0,3.1995,1.4164,0.3445,18.9626,0.108582220525615
"683",4022,0,0,0,0,0,0
"684",4033,0,3.2657,15.842,4.5164,3.7229,0.146180200523386
"685",4041,0,8.182,8.7228,3.3442,6.9687,0.253120334741584
"686",4046,0,0.6759,5.0821,0,5.3141,0
"687",4056,0,2.1639,7.9473,6.362,2.8767,0.00626967720775885
"688",4064,0,3.9735,26.2557,10.6823,6.704,0.322373084512169
"689",4069,2.46,1.1333,3.9752,2.8353,1.3368,0.0843375354798657
"690",4070,0,12.0835,5.5105,1.9317,8.8192,0.0993466025644923
"691",4080,0.0419,7.5326,10.1903,4.7809,6.0822,0.0546399258231347
"692",4084,0,0,6.2526,0,0.4347,0.047561140255285
"693",4091,0,5.2762,11.4062,1.6397,8.4426,0.114149299351353
"694",4099,0,4.272,13.7517,9.4449,5.0824,0.428419439509328
"695",4101,0,0,43.8398,21.0232,2.4023,0.515920087887929
"696",4107,0.5194,5.6864,9.7364,4.3188,5.8896,0.035794534727616
"697",4108,0,2.9458,6.0895,0.0642,7.0885,0.133580564560709
"698",4119,0,0,8.6549,0,0,0.0832521906661823
"699",4121,0.0732,8.1361,19.3188,12.0513,7.7383,0.204598341989448
"700",4123,0.6178,0.1521,2.2778,0.3503,1.7042,0.119134592700381
"701",4134,0.0336,5.9196,14.0806,9.5596,7.7326,0.150137731474829
"702",4139,0,0,11.5595,0,4.718,0.0990505742932834
"703",4143,0,0,0.7513,0,0,0.00529514369039059
"704",4144,0,0.0129,16.8061,0.0538,3.7903,0
"705",4156,0,12.1323,7.6332,2.1063,13.975,0.196901512788697
"706",4160,0,0,5.4311,0,1.1832,0.0711217889132
"707",4194,0,3.6968,20.7837,2.4486,7.0766,0.115568058532648
"708",4198,0,0,12.0102,0,0,0.147958035256863
"709",4202,0,3.2181,10.2018,3.8386,3.7435,0.154127324137899
"710",4206,0,0,11.3622,0,0,0.0447837137755135
"711",4210,0,0,2.4305,0.1572,1.9988,0.0233094498381531
"712",4213,0,0,11.5582,0,3.5582,0.430501730870556
"713",4216,0,1.8798,8.4067,0.5517,1.9984,0.0793227109330487
"714",4223,0,4.2473,20.2644,3.6372,4.0019,0.0476750591605398
"715",4225,0,3.1121,9.3669,6.9327,1.6361,0.126092185682844
"716",5062,0.0648,7.2186,21.0337,10.7321,5.7665,0.148488374478021
"717",5587,0,0.0532,1.3071,0.8512,2.5142,0.0126531813468666
"718",6334,0,3.8558,9.7989,0.0155,5.7064,0
"719",6335,0,0,13.2155,2.126,5.7582,0.623790830352748
"720",6336,0,6.2322,1.8783,0.0726,10.3197,0.178453495548247
"721",6337,0,6.8872,5.3161,0.8199,15.2051,0.729515143614735
"722",6338,1.9256,2.9477,6.9481,3.9791,6.5409,0.142257273323078
"723",6339,0.5822,6.5517,17.5665,12.5585,11.9118,0.192285288855011
"724",6340,0.3819,7.3194,17.8839,8.8642,3.1597,0.243129991249807
"725",6341,0.4844,5.249,9.9319,4.9344,4.3626,0.195824481692805
"726",6342,0,5.9753,37.7465,30.5548,17.1628,0.340720027166541
"727",6343,0,11.5273,17.5116,8.9626,15.2095,0.396463007245813
"728",6345,0,7.2892,13.2705,3.6353,7.57,0.129211383736407
"729",6346,0,8.3289,13.869,2.6966,11.926,0.354085346255861
"730",6347,0,8.7018,6.8183,5.1968,9.7325,0.259418620743589
"731",6348,0,9.9624,13.6858,5.5819,10.8731,0.1875458340155
"732",6349,0,6.2125,4.7351,4.2234,12.0405,0.147354864371187
"733",6350,0,12.9652,7.1922,6.3257,20.171,0.388106784050183
"734",6351,0,2.3369,22.3009,18.0688,3.1868,0.61189407758954
"735",6352,0.0355,6.4736,7.9109,5.6377,5.5919,0.222827672537243
"736",6353,0,0,1.8197,0,0,0.0111796396109847
"737",6354,0,1.1043,11.5417,2.042,4.961,0.218806128355455
"738",6355,0,0.7356,2.8035,0.0322,4.8245,0.0478000133995395
"739",6356,0,0,0,0,0.4297,0
"740",6357,0,2.0662,17.2096,13.444,4.4594,0.0922295032996757
"741",6358,0,2.3504,21.7896,18.9342,2.3867,0.0764563032380794
"742",6359,0.0322,4.5075,33.7391,15.7238,3.3912,0.20726353197345
"743",6360,0.0967,8.0984,17.6612,9.9447,17.1389,0.16578722319992
"744",6361,0,0,21.2158,0.1692,2.9838,0.616378608030643
"745",6362,0,0.0104,6.453,0,2.725,0.0100656368386586
"746",6363,0,0,11.7929,0,0,0.370524992738878
"747",6364,1.3358,0.8019,12.3048,6.0265,1.5523,0.516151875020946
"748",6365,0,4.3649,4.4386,0.0968,4.4259,0.100341318572101
"749",6366,0,0,1.5457,0,13.3745,0.222007822881869
"750",6367,0,3.5155,9.5696,5.0919,4.357,0.184311504850021
"751",6368,0,0,0.4465,0.1538,3.1605,0.0410222283965622
"752",6369,0.8113,6.9748,4.956,3.0852,10.5956,0.461290198095205
"753",6371,0,0,5.5718,0,0.2658,0
"754",6373,0,0.0098,2.1408,0,0.8518,0
"755",6374,0,1.8796,10.1668,1.882,2.1121,0.173561897031273
"756",6375,1.0285,10.8942,15.4145,5.5518,5.8552,0.348710743096744
"757",6376,0,0.0244,9.214,0,0.9503,0.273340692216854
"758",6377,0,0.3435,4.0048,0.3669,4.2226,0.160885671571506
"759",6378,0,0,3.2662,0,0,0.00410384805808393
"760",6379,0,4.7086,15.2746,14.9652,6.135,0.465351324640217
"761",6380,0,9.3554,16.2175,13.4673,15.361,0.794683852948862
"762",6381,0,0,5.3831,0.7926,10.6149,0.261356160635618
"763",6382,0,3.4732,12.5385,5.8352,15.3104,0.642197944008235
"764",6383,0,0,6.7942,0,0,0.30234539409504
"765",6384,0,10.321,11.4757,4.7975,7.4693,0.816806411254269
"766",6385,0,8.9483,14.1177,5.2539,10.2159,0.356323059833933
"767",6386,0,7.4064,16.4373,12.1501,5.0214,0.349666199043132
"768",6387,0,0,5.695,0,0,0.278299673401828
"769",6388,0,4.2549,43.5952,34.8007,2.9524,0.239800873213619
"770",6389,0.0407,7.2815,8.568,3.4793,2.9031,0.0047632079014874
"771",9106,0,14.3921,7.0294,0.5612,14.26,0.0554015574590392
"772",9107,0,0,1.1388,0,0,0.0586882276696575
"773",9111,0,0,0,0,21.807,0
"774",9114,0,6.6636,8.4136,7.2271,3.4351,0.0830971413021136
"775",9116,0,0,0.0131,0,0,0
"776",9120,0,0,85.8089,31.3917,31.6543,0.349736631386913
"777",9122,0,8.188,9.2343,3.4548,14.6861,0
"778",9124,0,5.5643,15.3721,0.0642,8.9208,0.22528938171156
"779",9125,0,0,0,0,27.6954,0.0418095574657435
"780",9128,0.8095,3.566,7.2531,0.2354,4.235,0.122276424510755
"781",9130,0,8.0648,9.8826,2.4455,9.4174,0.549981693988493
"782",9132,0,0,43.1051,13.1103,1.8043,0.546489519858953
"783",9133,3.0856,17.8039,16.5981,13.5255,30.9123,0.182634530041933
"784",9138,0,0,21.9372,21.9372,15.6886,0.91290070506069
"785",9139,0,4.9195,12.3411,4.0406,10.1486,0.300538092388668
"786",9141,0,0,7.9827,0,0,0.511956670111456
"787",9142,0,0,2.1725,0,0,0
"788",9145,0,0,14.0306,0,0,0.324650027270602
"789",9146,0,3.3171,14.5649,14.5649,11.7607,0.34205857737858
"790",9147,0,0,22.8075,0,0,0.530060322966531
"791",9148,0,0.4919,13.4792,4.3252,16.9783,0.23027563251852
"792",9149,0,0,30.4838,2.6043,3.9648,0.457193731668066
"793",9150,0,0,0.0322,0,0,0.0227067806757387
"794",9152,0,0,4.9624,0,0,0.34516284768276
"795",9157,0,0,0.786,0,0,0.0168211292379121
"796",9158,0,0,41.5004,0,0,0.335224085086675
"797",9159,0,0,1.1816,0,0,0
"798",9161,0,4.0898,18.5041,4.7899,7.5256,0.576878740809918
"799",9163,0,0,0.8157,0,0,0.243740964846604
"800",9165,0,0,29.9785,13.0861,0,0.255598903571108
"801",9166,0,0,0.324,0,15.7409,0
"802",9171,0,0.7997,20.8005,11.112,10.7734,0.615150473472375
"803",9179,0,1.0029,18.2967,7.9543,7.0847,0.714680635620437
"804",9183,0,0,0.222,0,0,0
